date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2015/10/06,273541647.217,118099.0,3531230000.0,246.06,27535100.0,3775.0,22.33949231,
2015/10/07,380783556.717,143781.0,3617400000.0,242.97,22999200.0,3625.0,25.04502727,
2015/10/08,320512882.654,138355.0,3572730000.0,242.3,18515300.0,3400.0,25.79766116,
2015/10/09,441837966.533,139675.0,3565090000.0,243.93,17353100.0,3425.0,26.49869792,
2015/10/10,304912179.344,118336.0,3584120000.0,244.94,15912700.0,3350.0,23.40371657,
2015/10/11,274068082.416,126718.0,3599840000.0,247.05,16827300.0,3675.0,25.30094491,
2015/10/12,227032331.577,106973.0,3632110000.0,245.31,17388300.0,3850.0,19.86962237,
2015/10/13,311118990.395,127536.0,3608340000.0,249.51,28198500.0,3375.0,23.85647367,
2015/10/14,376488667.906,133958.0,3672370000.0,251.99,27462600.0,3450.0,25.28137542,
2015/10/15,390218634.445,141428.0,3711800000.0,254.32,25223500.0,3850.0,27.15791723,
2015/10/16,489476653.947,154078.0,3745090000.0,262.87,35901500.0,4025.0,28.67259031,
2015/10/17,438974147.762,143559.0,3870490000.0,270.64,43199600.0,3800.0,27.54570794,
2015/10/18,397741763.351,136332.0,3991620000.0,261.64,22434300.0,3300.0,27.71786494,
2015/10/19,264613013.502,121807.0,3859270000.0,263.44,25258800.0,3650.0,23.22242438,
2015/10/20,344814169.252,137751.0,3885570000.0,269.46,30889800.0,4075.0,27.04653893,
2015/10/21,378150028.181,140012.0,3970980000.0,266.27,25637300.0,3150.0,30.27489554,
2015/10/22,353505663.536,157654.0,3930500000.0,274.02,37808600.0,3525.0,30.32451254,
2015/10/23,402506344.072,150681.0,4037010000.0,276.5,29442500.0,4075.0,29.52668877,
2015/10/24,349949562.651,138488.0,4080140000.0,281.65,25942400.0,3625.0,26.88487392,
2015/10/25,368035035.454,147218.0,4154100000.0,283.68,45717100.0,3625.0,29.64851924,
2015/10/26,359039615.825,127996.0,4187410000.0,285.3,32108800.0,3850.0,24.23171136,
2015/10/27,423143989.328,121224.0,4211500000.0,293.79,46331800.0,4000.0,26.65597642,
2015/10/28,509562833.761,146515.0,4338430000.0,304.62,50808100.0,3900.0,28.50698372,
2015/10/29,525597879.987,157809.0,4496390000.0,313.86,64495900.0,3350.0,29.86225005,
2015/10/30,718298561.692,163984.0,4639690000.0,328.01,78305000.0,3800.0,34.2390984,
2015/10/31,748033147.698,165412.0,4856410000.0,314.17,48598100.0,3925.0,32.37455062,
2015/11/01,563233702.783,153988.0,4657890000.0,325.43,37001100.0,3800.0,27.96097661,
2015/11/02,574403293.57,149956.0,4820850000.0,361.19,101918000.0,3925.0,26.75350044,
2015/11/03,910000938.407,168335.0,5353680000.0,403.42,206162000.0,3675.0,32.42540688,
2015/11/04,1188244612.03,188254.0,5973510000.0,411.56,263900000.0,4100.0,35.09734842,
2015/11/05,4328413285.07,202198.0,6040410000.0,386.35,151825000.0,3875.0,44.54050868,
2015/11/06,1306731086.5,187933.0,5745320000.0,374.47,122687000.0,3625.0,35.0288649,
2015/11/07,1038073589.89,167068.0,5542680000.0,386.48,56625100.0,3575.0,33.00349875,
2015/11/08,781746963.749,153010.0,5692390000.0,373.37,51817600.0,3875.0,25.66812105,
2015/11/09,715179672.799,134945.0,5546240000.0,380.26,68224400.0,3650.0,24.23359365,
2015/11/10,952218913.578,156156.0,5631520000.0,336.82,95797900.0,3550.0,28.73466122,
2015/11/11,819745069.817,154200.0,5037510000.0,311.08,107070000.0,3550.0,27.7364737,
2015/11/12,1181143520.98,169072.0,4657240000.0,338.15,78477800.0,4400.0,29.7730857,
2015/11/13,942868011.729,156092.0,5020700000.0,336.75,52003000.0,3850.0,25.70328366,
2015/11/14,909877184.691,155745.0,4994250000.0,332.91,38612000.0,3900.0,25.81424242,
2015/11/15,964127798.891,153508.0,4942420000.0,320.17,44213100.0,3850.0,24.56846514,
2015/11/16,661932290.573,138020.0,4746070000.0,330.75,47980100.0,3650.0,22.59711799,
2015/11/17,819188344.942,154018.0,4905260000.0,335.09,51001600.0,4425.0,26.4479043,
2015/11/18,559118944.128,156433.0,4969330000.0,334.59,43783800.0,4000.0,26.28149806,
2015/11/19,592303509.416,168256.0,4971880000.0,326.15,45011100.0,3525.0,28.47682441,
2015/11/20,611503869.674,154459.0,4850170000.0,322.02,53152900.0,3475.0,25.57031539,
2015/11/21,693450761.783,157783.0,4787340000.0,326.93,28200500.0,4125.0,26.21872324,
2015/11/22,472622404.246,153906.0,4861340000.0,324.54,23439400.0,4350.0,24.36154165,
2015/11/23,330208791.306,127878.0,4823700000.0,323.05,27478900.0,4325.0,22.69734216,
2015/11/24,374176592.135,141357.0,4805160000.0,320.05,29362600.0,3925.0,25.15112008,
2015/11/25,429485654.523,152942.0,4762230000.0,328.21,41666900.0,3925.0,25.44677535,
2015/11/26,626206587.077,155611.0,4886330000.0,352.68,106105000.0,3875.0,26.04052943,
2015/11/27,715080744.491,163276.0,5238500000.0,358.04,55179100.0,4200.0,29.09844144,
2015/11/28,730674696.773,152876.0,5318300000.0,357.38,36816600.0,3425.0,25.34761188,
2015/11/29,719338417.409,172398.0,5324610000.0,371.29,40409300.0,3800.0,27.78487646,
2015/11/30,443699779.408,125573.0,5534000000.0,377.32,71701600.0,3800.0,21.01932131,
2015/12/01,827169178.82,178927.0,5624580000.0,362.49,60452200.0,3800.0,33.38943985,
2015/12/02,878609465.082,183717.0,5394070000.0,359.19,54160500.0,4750.0,32.59820472,
2015/12/03,865820698.835,179176.0,5358040000.0,361.05,50714900.0,3825.0,31.53978901,
2015/12/04,715932702.713,168551.0,5388110000.0,363.18,35784100.0,3525.0,31.02718481,
2015/12/05,968697807.208,166304.0,5426180000.0,388.95,66282200.0,3700.0,27.47687376,
2015/12/06,1820248793.92,195753.0,5813290000.0,388.78,77762000.0,4250.0,32.36317317,
2015/12/07,2115391729.9,173233.0,5821140000.0,395.54,63455800.0,4050.0,29.3278173,
2015/12/08,1216999741.77,190705.0,5908810000.0,415.56,57801400.0,3900.0,32.89073721,
2015/12/09,1157180888.61,194842.0,6189620000.0,417.56,90917200.0,4075.0,32.59104008,
2015/12/10,1473318862.21,217737.0,6244360000.0,415.48,52138900.0,4250.0,36.58928204,
2015/12/11,1399853934.04,213886.0,6206150000.0,451.94,110944000.0,5150.0,35.6515336,
2015/12/12,1477482005.1,208012.0,6761730000.0,435.0,131969000.0,4200.0,39.97202893,
2015/12/13,1439906364.3,211090.0,6454430000.0,433.75,55050600.0,4225.0,41.45804451,
2015/12/14,2185941787.95,187571.0,6480070000.0,444.18,130496000.0,3650.0,33.13209983,
2015/12/15,2117872808.18,225899.0,6640850000.0,465.32,83121100.0,4550.0,40.07638804,
2015/12/16,1850314544.24,223069.0,6962090000.0,454.93,107944000.0,4700.0,38.94372174,
2015/12/17,1918081610.19,221250.0,6807850000.0,456.08,47978400.0,4225.0,38.6719536,
2015/12/18,1866276280.65,223666.0,6825640000.0,463.62,60220100.0,4000.0,38.35044828,
2015/12/19,1779706093.44,214475.0,6942950000.0,462.32,47892700.0,4150.0,37.79342852,
2015/12/20,1613480304.07,215122.0,6925030000.0,442.69,75409400.0,3900.0,35.76634127,
2015/12/21,1635355885.01,189537.0,6636280000.0,438.64,77639700.0,4000.0,32.19075687,
2015/12/22,2163175479.75,224027.0,6556960000.0,436.57,50840400.0,3850.0,40.9048616,
2015/12/23,2029186597.43,222275.0,6547850000.0,442.4,47161400.0,3450.0,38.05267456,
2015/12/24,1953842052.11,217656.0,6645120000.0,454.99,57157200.0,4125.0,39.67740897,
2015/12/25,2079219505.45,225838.0,6823120000.0,455.65,39078500.0,3675.0,39.56908519,
2015/12/26,1586395173.65,184080.0,6838480000.0,417.27,116166000.0,3650.0,30.308073,
2015/12/27,1080627017.16,173494.0,6251440000.0,422.82,53591200.0,4500.0,30.27641362,
2015/12/28,495651053.039,155933.0,6356100000.0,422.28,49638600.0,5100.0,26.28569728,
2015/12/29,696949685.123,171347.0,6339010000.0,432.98,51596500.0,3825.0,30.74762517,
2015/12/30,626003019.143,183862.0,6508960000.0,426.62,46889400.0,3775.0,31.41171395,
2015/12/31,519904879.209,184309.0,6399190000.0,430.57,45996600.0,4450.0,32.36783273,
2016/01/01,471719781.578,159973.0,6473530000.0,434.33,36278900.0,3500.0,26.14298329,
2016/01/02,377806387.94,118925.0,6533630000.0,433.44,30096600.0,3375.0,19.0413107,
2016/01/03,311364637.933,147593.0,6519500000.0,430.01,39633800.0,3450.0,30.80861565,
2016/01/04,333234138.007,140086.0,6468180000.0,433.09,38477500.0,3700.0,23.68466419,
2016/01/05,396548688.21,172545.0,6515380000.0,431.96,34522600.0,4400.0,29.75626898,
2016/01/06,470627850.441,187834.0,6498830000.0,429.11,34042500.0,4025.0,33.1831256,
2016/01/07,608613689.3,177512.0,6472580000.0,458.05,87562200.0,3575.0,30.33630862,
2016/01/08,647636930.745,179490.0,6888600000.0,453.23,56993000.0,3500.0,35.16546278,
2016/01/09,489160264.947,186658.0,6828000000.0,447.61,32278000.0,4425.0,34.27362066,
2016/01/10,334429232.289,181956.0,6752210000.0,447.99,35995900.0,3825.0,30.23387022,
2016/01/11,443732121.693,159750.0,6761090000.0,448.43,40450000.0,4375.0,28.19834138,
2016/01/12,545008691.041,183733.0,6755220000.0,435.69,115607000.0,4175.0,34.56465121,
2016/01/13,473189149.43,196545.0,6553350000.0,432.37,173888000.0,4375.0,34.83628058,
2016/01/14,521543953.792,187402.0,6519110000.0,430.31,43945500.0,3775.0,34.12021575,
2016/01/15,394243831.714,185100.0,6489870000.0,364.33,153351000.0,3275.0,32.35908553,
2016/01/16,566753102.374,186575.0,5507790000.0,387.54,120352000.0,3125.0,35.70690107,
2016/01/17,545909861.802,189270.0,5842270000.0,382.3,45319600.0,3550.0,34.93814198,
2016/01/18,2878863076.23,193998.0,5761940000.0,387.17,54403900.0,3475.0,34.10926519,
2016/01/19,3964658300.21,216669.0,5843510000.0,380.15,46819800.0,4275.0,39.70424968,
2016/01/20,3492452453.44,196480.0,5734760000.0,420.23,121720000.0,3675.0,38.94147921,
2016/01/21,2371083240.75,205023.0,6338800000.0,410.26,68338000.0,3825.0,47.8854867,
2016/01/22,1978208606.89,207584.0,6190940000.0,382.49,91546600.0,3175.0,45.23863703,
2016/01/23,1638092651.04,224245.0,5779890000.0,387.49,56247400.0,4375.0,49.17990696,
2016/01/24,13325142872.9,198776.0,5867300000.0,402.97,54824800.0,4425.0,41.29274482,
2016/01/25,16362726314.0,191495.0,6083900000.0,391.73,59062400.0,4050.0,37.0726012,
2016/01/26,16717125485.7,222892.0,5929520000.0,392.15,58147000.0,4450.0,46.628025,
2016/01/27,2859287093.74,230400.0,5937780000.0,394.97,47424400.0,4125.0,46.5348942,
2016/01/28,4382603343.48,227863.0,5980180000.0,380.29,59247900.0,3725.0,48.40406997,
2016/01/29,4239798150.05,229926.0,5753970000.0,379.47,86125300.0,3750.0,49.61378007,
2016/01/30,2631102469.98,223557.0,5736760000.0,378.25,30284400.0,4175.0,45.50048608,
2016/01/31,1259735963.44,201697.0,5729870000.0,368.77,37894300.0,4400.0,42.07858309,
2016/02/01,588512040.06,172505.0,5596090000.0,373.06,51656700.0,4425.0,32.58062855,
2016/02/02,1766834910.31,220625.0,5651690000.0,374.45,40378700.0,4550.0,54.84571477,
2016/02/03,1469447792.18,239791.0,5679530000.0,369.95,45933400.0,4125.0,57.45345452,
2016/02/04,565722551.933,190418.0,5613380000.0,389.59,69285500.0,4400.0,46.09461118,
2016/02/05,862934286.596,202648.0,5898960000.0,386.55,43825000.0,4525.0,40.03363377,
2016/02/06,1225884225.56,222804.0,5865740000.0,376.52,49249300.0,4650.0,42.25917403,
2016/02/07,1108904593.59,225122.0,5714760000.0,376.62,37076300.0,4650.0,40.70960221,
2016/02/08,1030127258.95,213514.0,5720100000.0,373.45,47671100.0,4650.0,39.09867582,
2016/02/09,914052897.183,217382.0,5670880000.0,376.03,55318500.0,3825.0,40.32625043,
2016/02/10,804944206.93,235477.0,5713880000.0,381.65,85130900.0,4300.0,43.18463186,
2016/02/11,910131276.417,233674.0,5806110000.0,379.65,74375600.0,4150.0,44.71856106,
2016/02/12,949104644.7,221576.0,5771040000.0,384.26,67042800.0,4800.0,43.61923701,
2016/02/13,954923177.796,207472.0,5847990000.0,391.86,61911700.0,4225.0,40.4776141,
2016/02/14,1030323569.71,190082.0,5975580000.0,407.23,74469800.0,3850.0,36.32006821,
2016/02/15,1043019547.56,184548.0,6199850000.0,400.19,74070500.0,4325.0,34.26637392,
2016/02/16,1425307563.73,211942.0,6108040000.0,407.49,73093100.0,3725.0,41.1065599,
2016/02/17,1573511163.69,218996.0,6204150000.0,416.32,83193600.0,3675.0,41.84811257,
2016/02/18,1553082539.85,222448.0,6341430000.0,422.37,76752600.0,3500.0,43.73015002,
2016/02/19,1579000260.87,218342.0,6436980000.0,420.79,55711300.0,4550.0,44.12148192,
2016/02/20,1703943613.24,215330.0,6421310000.0,437.16,93992100.0,3500.0,45.97490789,
2016/02/21,2046978652.54,220667.0,6669260000.0,438.8,89820700.0,3850.0,42.33893204,
2016/02/22,1755741819.22,208644.0,6689200000.0,437.75,85385200.0,3200.0,40.60400296,
2016/02/23,1765704474.16,226293.0,6679400000.0,420.74,85244900.0,3100.0,43.69146554,
2016/02/24,1594857243.24,248343.0,6417190000.0,424.95,67743700.0,3450.0,48.48091586,
2016/02/25,1460045826.3,222265.0,6480650000.0,424.54,70798000.0,2975.0,44.58217376,
2016/02/26,1280149855.52,217957.0,6476080000.0,432.15,61486000.0,3750.0,47.90107967,
2016/02/27,1333786470.66,210581.0,6602810000.0,432.52,41893600.0,3675.0,42.91239479,
2016/02/28,929489649.316,180863.0,6600310000.0,433.5,53033400.0,3550.0,38.23674036,
2016/02/29,3562308114.31,231273.0,6614980000.0,437.7,60694700.0,3525.0,43.53562946,
2016/03/01,3740385853.45,260793.0,6684800000.0,435.12,74895800.0,3325.0,53.39573565,
2016/03/02,4899738342.54,264315.0,6643810000.0,423.99,74955300.0,3200.0,56.77932009,
2016/03/03,2337362094.22,275211.0,6474150000.0,421.65,100484000.0,4000.0,77.18215316,
2016/03/04,1429795436.56,225447.0,6443890000.0,410.94,90856100.0,3375.0,73.33476186,
2016/03/05,2897287448.03,214484.0,6276610000.0,400.57,135385000.0,3800.0,53.47898419,
2016/03/06,7854079224.41,233068.0,6121400000.0,407.71,91212500.0,3925.0,62.06913931,
2016/03/07,752884776.909,165179.0,6233430000.0,414.32,85762400.0,3475.0,39.39486368,
2016/03/08,1124173212.03,183811.0,6337370000.0,413.97,70311700.0,3750.0,44.31794876,
2016/03/09,879129515.186,194538.0,6330230000.0,414.86,70012300.0,3475.0,43.62964934,
2016/03/10,782650174.293,191051.0,6344960000.0,417.13,81022900.0,4125.0,54.27597241,
2016/03/11,916373322.79,190615.0,6384740000.0,421.69,73969700.0,4075.0,42.21982713,
2016/03/12,900192169.09,193676.0,6453260000.0,411.62,92712900.0,4050.0,41.2179665,
2016/03/13,712997209.922,171101.0,6302330000.0,414.06,74322800.0,3575.0,35.09864186,
2016/03/14,590195115.386,143377.0,6342780000.0,416.44,95259400.0,3275.0,29.8631864,
2016/03/15,843040562.136,188104.0,6377870000.0,416.83,66781700.0,3700.0,44.20669274,
2016/03/16,798963134.228,199061.0,6387190000.0,417.01,65185800.0,3825.0,42.99203335,
2016/03/17,5216401847.07,214798.0,6404130000.0,420.62,83528600.0,4300.0,47.76352203,
2016/03/18,3881695284.99,210038.0,6446330000.0,409.55,104940000.0,3350.0,47.18086502,
2016/03/19,881921777.983,199276.0,6274790000.0,410.44,58423000.0,3450.0,41.31952625,
2016/03/20,1977847583.8,188372.0,6293610000.0,413.75,45947900.0,3475.0,37.77444241,
2016/03/21,655976069.96,176095.0,6341380000.0,413.31,61655400.0,3600.0,32.79219272,
2016/03/22,737998377.048,193709.0,6338430000.0,418.09,66813300.0,3325.0,40.41284119,
2016/03/23,785634482.792,208211.0,6417130000.0,418.04,61444200.0,3675.0,42.96002843,
2016/03/24,712838458.519,186640.0,6422730000.0,416.39,68346700.0,3775.0,38.423403,
2016/03/25,783040206.885,188767.0,6394850000.0,417.18,52560000.0,3650.0,37.47713151,
2016/03/26,808436902.46,176084.0,6409500000.0,417.94,44650400.0,3675.0,34.83190501,
2016/03/27,574911411.53,158922.0,6423040000.0,426.76,71229400.0,3675.0,35.08336268,
2016/03/28,642728766.04,159305.0,6553700000.0,424.23,68522800.0,3725.0,32.1077897,
2016/03/29,702910108.748,191865.0,6521010000.0,416.52,75411500.0,3850.0,44.47690302,
2016/03/30,659654096.883,193106.0,6407840000.0,414.82,66034100.0,4175.0,54.22703438,
2016/03/31,718836742.661,205277.0,6385140000.0,416.73,60215200.0,3850.0,50.31742504,
2016/04/01,696637866.755,208408.0,6409540000.0,417.96,51235700.0,3150.0,45.16151518,
2016/04/02,765970598.927,211050.0,6436700000.0,420.87,45681200.0,3600.0,49.65833336,
2016/04/03,671636824.979,189864.0,6480470000.0,420.9,38053700.0,3650.0,53.25891371,
2016/04/04,542500349.871,176306.0,6483910000.0,421.44,50634300.0,3700.0,44.71288991,
2016/04/05,707251042.775,200803.0,6481350000.0,424.03,60718000.0,4000.0,42.9364332,
2016/04/06,696226072.364,215384.0,6533260000.0,423.41,59091000.0,3900.0,48.79665421,
2016/04/07,719845554.471,218693.0,6524680000.0,422.75,57858600.0,3725.0,45.09370634,
2016/04/08,840565540.066,218011.0,6515190000.0,420.35,63454700.0,3550.0,58.48393016,
2016/04/09,730186725.317,216137.0,6484410000.0,419.41,49792700.0,3575.0,43.82031408,
2016/04/10,722435705.788,206496.0,6467330000.0,421.56,73478600.0,4225.0,37.63592506,
2016/04/11,593882430.216,179819.0,6504290000.0,422.48,50747500.0,4250.0,32.91631944,
2016/04/12,662216003.731,223853.0,6520870000.0,425.19,70728800.0,3800.0,48.5827566,
2016/04/13,904309663.802,240863.0,6565470000.0,423.73,69060400.0,3800.0,50.30339192,
2016/04/14,957837850.563,227023.0,6541030000.0,424.28,45281000.0,4025.0,47.17072426,
2016/04/15,818026078.439,223456.0,6550350000.0,429.71,54801500.0,3950.0,44.05292253,
2016/04/16,889937024.209,215787.0,6631310000.0,430.57,39392800.0,3600.0,45.55658125,
2016/04/17,1073669062.57,191416.0,6649170000.0,427.4,52125900.0,3550.0,36.34924683,
2016/04/18,839971561.191,187705.0,6604150000.0,428.59,55670900.0,3800.0,33.255171,
2016/04/19,850194594.728,212069.0,6622450000.0,435.51,52810500.0,3450.0,45.55938327,
2016/04/20,910907816.235,229098.0,6726370000.0,441.39,72890100.0,3875.0,43.50004371,
2016/04/21,1030371371.28,218491.0,6822320000.0,449.43,68204700.0,3925.0,44.35512365,
2016/04/22,1112281616.45,212418.0,6951860000.0,445.74,58804400.0,3800.0,42.64674083,
2016/04/23,1082507740.99,211078.0,6894280000.0,450.28,50485400.0,3400.0,42.20468812,
2016/04/24,894862337.903,190345.0,6968570000.0,458.56,68198400.0,3825.0,35.14099558,
2016/04/25,760122017.128,177121.0,7102490000.0,461.43,87091800.0,3200.0,31.30918912,
2016/04/26,1035319848.6,211977.0,7143060000.0,466.09,78971900.0,3250.0,42.59175165,
2016/04/27,1135047164.33,250412.0,7216190000.0,444.69,93564900.0,3725.0,337.51163263,
2016/04/28,1020633053.3,242763.0,6889170000.0,449.01,74064700.0,3425.0,46.42082653,
2016/04/29,1010086152.22,247630.0,6958330000.0,455.1,49258500.0,3325.0,49.04846884,
2016/04/30,994150317.861,256297.0,7049460000.0,448.32,69322600.0,3775.0,50.15076759,
2016/05/01,809938460.897,227154.0,6947430000.0,451.88,40660100.0,3775.0,43.47287611,
2016/05/02,743553835.857,191262.0,7002610000.0,444.67,92127000.0,3900.0,34.28114298,
2016/05/03,942046052.241,214114.0,6892690000.0,450.3,59366400.0,3625.0,42.57491787,
2016/05/04,919613602.702,237483.0,6978950000.0,446.72,50407300.0,3975.0,45.09118166,
2016/05/05,904884810.537,231903.0,6926990000.0,447.98,50440800.0,4000.0,46.81117288,
2016/05/06,925608049.419,234559.0,6947800000.0,459.6,72796800.0,3950.0,46.43277208,
2016/05/07,863917825.927,232394.0,7131120000.0,458.54,38364500.0,4025.0,43.66389075,
2016/05/08,848947393.209,205930.0,7114060000.0,458.55,40315000.0,3925.0,39.14983796,
2016/05/09,704048102.459,188407.0,7112510000.0,460.48,55493100.0,3950.0,33.2972932,
2016/05/10,784004442.809,219042.0,7150370000.0,450.89,58956100.0,4550.0,40.20558953,
2016/05/11,886819401.597,244647.0,7002230000.0,452.73,50605200.0,3775.0,47.4314852,
2016/05/12,1007169262.37,233956.0,7028330000.0,454.77,59849300.0,3550.0,45.76986266,
2016/05/13,988833181.004,230583.0,7067270000.0,455.67,60845000.0,3400.0,47.20083438,
2016/05/14,1022427682.67,231610.0,7084100000.0,455.67,37209000.0,3800.0,45.43229556,
2016/05/15,826302412.365,215554.0,7084760000.0,457.57,28514000.0,3425.0,50.3128398,
2016/05/16,831407831.247,201271.0,7114740000.0,454.16,59171500.0,3725.0,45.95442627,
2016/05/17,1026108163.23,229720.0,7060730000.0,453.78,64100300.0,3400.0,57.46503729,
2016/05/18,1068006259.19,245576.0,7057390000.0,454.62,86850100.0,3675.0,59.30719853,
2016/05/19,899350907.462,227218.0,7072090000.0,438.71,96027400.0,3425.0,56.06489733,
2016/05/20,916209222.183,222218.0,6813080000.0,442.68,81987900.0,3325.0,56.90397611,
2016/05/21,748151463.566,216872.0,6895230000.0,443.19,42762300.0,3650.0,52.9228097,
2016/05/22,569111543.507,192998.0,6900700000.0,439.32,39657600.0,3500.0,54.88698062,
2016/05/23,501300334.169,181706.0,6842470000.0,444.15,50582500.0,4525.0,45.46452162,
2016/05/24,687544628.768,211367.0,6921460000.0,445.98,65783100.0,4675.0,50.42729631,
2016/05/25,839463290.62,241931.0,6950690000.0,449.6,65231000.0,3600.0,60.77803308,
2016/05/26,1304660181.47,259111.0,7008500000.0,453.38,65203800.0,3425.0,61.80705711,
2016/05/27,1418020073.15,222402.0,7070010000.0,473.46,164781000.0,3450.0,54.70048666,
2016/05/28,1878743133.4,208822.0,7375780000.0,530.04,181199000.0,3225.0,67.35796521,
2016/05/29,1708811680.34,201879.0,8226500000.0,526.23,148737000.0,3775.0,57.37445522,
2016/05/30,1126478758.78,180413.0,8243960000.0,533.86,87958700.0,3700.0,48.31942131,
2016/05/31,943365106.749,207063.0,8335100000.0,531.39,138450000.0,3400.0,57.85879848,
2016/06/01,1095555633.44,215123.0,8288680000.0,536.92,86061800.0,3375.0,51.13340226,
2016/06/02,966390010.119,226144.0,8375000000.0,537.97,60378200.0,3175.0,55.93681666,
2016/06/03,1075348591.61,235814.0,8395070000.0,569.19,122020000.0,3700.0,59.08308138,
2016/06/04,845072255.857,237363.0,8897080000.0,572.73,94925300.0,3500.0,55.80050103,
2016/06/05,684907007.37,199915.0,8955060000.0,574.98,68874100.0,3125.0,46.8187595,
2016/06/06,825119722.108,189523.0,8977700000.0,585.54,72138900.0,4000.0,44.88704809,
2016/06/07,836368296.868,207479.0,9149580000.0,576.6,107770000.0,4125.0,47.21558963,
2016/06/08,1015847149.29,236423.0,9022250000.0,581.64,80265800.0,3600.0,55.8339134,
2016/06/09,992014165.623,237046.0,9103080000.0,574.63,71301000.0,3800.0,51.62652314,
2016/06/10,974172687.514,231326.0,9005920000.0,577.47,66991900.0,3975.0,51.82199532,
2016/06/11,1155726693.54,229842.0,9052360000.0,606.73,82357000.0,3550.0,53.72593033,
2016/06/12,1074493531.4,218147.0,9539850000.0,672.78,277085000.0,3950.0,47.37804929,
2016/06/13,1614878028.89,203533.0,10511900000.0,704.38,243295000.0,3650.0,49.46632514,
2016/06/14,1631696058.69,247755.0,11028900000.0,685.56,186694000.0,4000.0,62.62270771,
2016/06/15,1362986978.62,245517.0,10736600000.0,694.47,99223800.0,3500.0,69.45728781,
2016/06/16,1314754081.55,234777.0,10908900000.0,766.31,271634000.0,3275.0,75.32030966,
2016/06/17,1718241242.13,293269.0,12038900000.0,748.91,363321000.0,4200.0,88.94880564,
2016/06/18,1675661239.06,255505.0,11732600000.0,756.23,252718000.0,3750.0,79.28862886,
2016/06/19,1353942484.59,229992.0,11859800000.0,763.78,136185000.0,3650.0,69.57122262,
2016/06/20,1197769460.58,226148.0,11976700000.0,737.23,174511000.0,4650.0,64.65384511,
2016/06/21,1292982920.24,236914.0,11540000000.0,666.65,309944000.0,3850.0,74.30673105,
2016/06/22,1366833523.07,253978.0,10445300000.0,596.12,266393000.0,3850.0,77.43212489,
2016/06/23,1307071027.51,233584.0,9373190000.0,623.98,253462000.0,3400.0,75.06229905,
2016/06/24,1774550766.96,244527.0,9816730000.0,665.3,224317000.0,3475.0,79.04830316,
2016/06/25,1578345302.22,233882.0,10442000000.0,665.12,126656000.0,3025.0,74.14847585,
2016/06/26,1076819975.53,220351.0,10454900000.0,629.37,109225000.0,4050.0,65.4431433,
2016/06/27,872120324.32,180131.0,9882840000.0,655.27,122134000.0,3700.0,53.22804044,
2016/06/28,1032211495.54,207489.0,10336800000.0,647.0,138385000.0,3650.0,57.53511177,
2016/06/29,892159138.825,212450.0,10119600000.0,639.89,142456000.0,3775.0,58.95493673,
2016/06/30,990278353.195,228247.0,10066400000.0,673.34,138980000.0,3400.0,64.40671655,
2016/07/01,1027392076.79,231190.0,10570600000.0,676.3,134431000.0,3925.0,61.74466208,
2016/07/02,1095902455.88,213651.0,10639600000.0,703.7,112354000.0,4225.0,59.67117715,
2016/07/03,966452065.343,198822.0,11086100000.0,658.66,129512000.0,3500.0,54.31156312,
2016/07/04,926702245.1,177462.0,10362700000.0,683.66,92008400.0,3700.0,45.42093877,
2016/07/05,1173283150.17,205439.0,10749100000.0,670.63,130476000.0,4025.0,51.07656451,
2016/07/06,1062603035.67,208626.0,10550300000.0,677.33,134961000.0,3175.0,55.49520163,
2016/07/07,992497432.359,215356.0,10673400000.0,640.56,258091000.0,3850.0,55.44005884,
2016/07/08,1375696438.63,219484.0,10086900000.0,666.52,141970000.0,3550.0,57.92382628,
2016/07/09,1081915477.11,211032.0,10493800000.0,650.96,180536000.0,3525.0,56.73079735,
2016/07/10,897827096.399,193638.0,10247300000.0,649.36,102532000.0,3325.0,51.39676081,
2016/07/11,722975547.694,162824.0,10215200000.0,647.66,107910000.0,1975.0,38.49881921,
2016/07/12,922901950.543,206790.0,10213100000.0,664.55,138173000.0,1825.0,53.76762309,
2016/07/13,1004689617.81,213788.0,10474500000.0,654.47,131449000.0,1737.5,49.45551314,
2016/07/14,963883312.063,219639.0,10288400000.0,658.08,98511400.0,1700.0,53.63720094,
2016/07/15,829728056.166,219477.0,10387900000.0,663.25,81673100.0,1712.5,59.4353237,
2016/07/16,1442600775.76,222088.0,10461700000.0,660.77,50330200.0,1700.0,56.51795062,
2016/07/17,925081227.666,186323.0,10434700000.0,679.46,74407900.0,1962.5,50.12166544,
2016/07/18,989683938.323,172358.0,10716800000.0,673.11,69465000.0,1937.5,49.53294968,
2016/07/19,952676704.847,212428.0,10606500000.0,672.86,61203300.0,1775.0,56.98358766,
2016/07/20,982192072.782,222923.0,10608600000.0,665.68,94636400.0,1637.5,60.75289122,
2016/07/21,986423492.442,220556.0,10490300000.0,665.01,60491800.0,1812.5,60.19119997,
2016/07/22,949540922.462,227520.0,10486600000.0,650.62,134169000.0,1762.5,65.0466904,
2016/07/23,965150522.138,216016.0,10263700000.0,655.56,69532200.0,1575.0,61.69430679,
2016/07/24,744562833.934,199568.0,10338600000.0,661.28,118184000.0,1550.0,63.43337972,
2016/07/25,935265656.373,189154.0,10431900000.0,654.1,78176500.0,1700.0,51.59106574,
